date,iso_code,monthly_new_cases,monthly_total_cases
2021-06-01,MCO,2070,9111
2021-07-01,MCO,853,9964
2021-08-01,MCO,1556,11520
2021-09-01,MCO,551,12071
2021-10-01,MCO,730,12715
2021-11-01,MCO,1172,13887
2021-12-01,MCO,412,14299
2022-01-01,MCO,228,14527
2022-02-01,MCO,325,14852
2022-03-01,MCO,285,15137
2022-04-01,MCO,647,15784
2022-05-01,MCO,256,16040
2022-06-01,MCO,64,16104
2022-07-01,MCO,13,16115
2022-07-01,MNG,11,11
2022-08-01,MNG,24,35
2022-09-01,MNG,106,141
2022-10-01,MNG,75,216
2022-11-01,MNG,71,287
2022-12-01,MNG,11,298
2023-01-01,MNG,15,313
2023-02-01,MNG,15,328
2023-03-01,MNG,10,338
2019-12-01,MNG,2,340
2020-01-01,MNG,332,672
2020-02-01,MNG,334,1006
2020-03-01,MNG,661,1667
2020-04-01,MNG,1088,2755
2020-05-01,MNG,5692,8447
2020-06-01,MNG,25161,33608
2020-07-01,MNG,20806,54414
2020-08-01,MNG,61064,115478
2020-09-01,MNG,44866,160344
2020-10-01,MNG,38930,199274
2020-11-01,MNG,175590,374864
2020-12-01,MNG,176081,550945
2021-01-01,MNG,119436,670381
2021-02-01,MNG,21405,691786
2021-03-01,MNG,120303,812089
2021-04-01,MNG,91061,903150
2021-05-01,MNG,15926,919076
2021-06-01,MNG,1477,920553
2021-07-01,MNG,4899,924035
2021-08-01,MNG,4551,928586
2021-09-01,MNG,10424,939010
2021-10-01,MNG,39950,978960
2021-11-01,MNG,3904,982864
2021-12-01,MNG,1642,984506
2022-01-01,MNG,8261,992767
2022-02-01,MNG,14499,1007266
2022-03-01,MNG,596,1007862
2022-04-01,MNG,34,1007896
2022-05-01,MNG,1,1007897
2022-05-01,MNE,255,255
2022-06-01,MNE,69,324
2022-07-01,MNE,0,324
2022-08-01,MNE,695,1019
2022-09-01,MNE,2530,3549
2022-10-01,MNE,2836,6385
2022-11-01,MNE,6963,13348
2022-12-01,MNE,8731,22079
2023-01-01,MNE,18467,40546
2023-02-01,MNE,11050,51596
2023-03-01,MNE,1223,52819
2019-12-01,MNE,1021,53840
2020-01-01,MNE,13017,66857
2020-02-01,MNE,14600,81457
2020-03-01,MNE,13402,94859
2020-04-01,MNE,3687,98546
2020-05-01,MNE,1455,100001
2020-06-01,MNE,542,100543
2020-07-01,MNE,4070,104613
2020-08-01,MNE,19142,123755
2020-09-01,MNE,12567,136322
2020-10-01,MNE,13991,150313
2020-11-01,MNE,9957,160270
2020-12-01,MNE,36370,196640
2021-01-01,MNE,30833,227473
2021-02-01,MNE,4343,231816
2021-03-01,MNE,2092,233908
2021-04-01,MNE,2098,236006
2021-05-01,MNE,2117,238123
2021-06-01,MNE,6780,244903
2021-07-01,MNE,22308,267211
2021-08-01,MNE,10601,277812
2021-09-01,MNE,3685,281497
2021-10-01,MNE,1913,283410
2021-11-01,MNE,814,284224
2021-12-01,MNE,1098,285322
2022-01-01,MNE,1839,287161
2022-02-01,MNE,1391,288552
2022-02-01,MSR,5,5
2022-03-01,MSR,6,11
2022-04-01,MSR,0,11
2022-05-01,MSR,0,11
2022-06-01,MSR,1,12
2022-07-01,MSR,1,13
2022-08-01,MSR,0,13
2022-09-01,MSR,0,13
2022-10-01,MSR,0,13
2022-11-01,MSR,0,13
2022-12-01,MSR,0,13
2023-01-01,MSR,7,20
2023-02-01,MSR,0,20
2023-03-01,MSR,0,20
2019-12-01,MSR,0,20
2020-01-01,MSR,0,20
2020-02-01,MSR,0,20
2020-03-01,MSR,0,20
2020-04-01,MSR,1,21
2020-05-01,MSR,8,29
2020-06-01,MSR,5,34
2020-07-01,MSR,7,41
2020-08-01,MSR,3,44
2020-09-01,MSR,2,46
2020-10-01,MSR,115,161
2020-11-01,MSR,3,164
2020-12-01,MSR,11,175
2021-01-01,MSR,277,452
2021-02-01,MSR,528,980
2021-03-01,MSR,38,1018
2021-04-01,MSR,27,1045
2021-05-01,MSR,100,1145
2021-06-01,MSR,251,1396
2021-07-01,MSR,7,1403
2021-08-01,MSR,0,1403
2021-09-01,MSR,0,1403
2021-10-01,MSR,0,1403
2021-11-01,MSR,0,1403
2021-12-01,MSR,0,1403
2021-12-01,MAR,1,1
2022-01-01,MAR,1183,1184
2022-02-01,MAR,4035,5219
2022-03-01,MAR,2647,7866
2022-04-01,MAR,4667,12533
2022-05-01,MAR,14684,27217
2022-06-01,MAR,36564,63781
2022-07-01,MAR,73467,137248
2022-08-01,MAR,92317,229565
2022-09-01,MAR,130279,359844
2022-10-01,MAR,85595,445439
2022-11-01,MAR,26834,472273
2022-12-01,MAR,11886,484159
2023-01-01,MAR,14866,499025
2023-02-01,MAR,13260,512285
2023-03-01,MAR,1029,513314
2019-12-01,MAR,550,513864
2020-01-01,MAR,7562,521426
2020-02-01,MAR,13124,534550
2020-03-01,MAR,161732,696282
2020-04-01,MAR,187803,884085
2020-05-01,MAR,55102,939187
2020-06-01,MAR,8209,947396
2020-07-01,MAR,3195,950591
2020-08-01,MAR,51493,1002084
2020-09-01,MAR,145159,1147243
2020-10-01,MAR,14403,1161646
2020-11-01,MAR,2384,1164030
2020-12-01,MAR,1217,1165247
2021-01-01,MAR,10357,1175604
2021-02-01,MAR,66363,1241967
2021-03-01,MAR,20655,1262622
2021-04-01,MAR,1927,1264549
2021-05-01,MAR,544,1265093
2021-06-01,MAR,905,1265998
2021-07-01,MAR,3347,1269345
2021-08-01,MAR,2536,1271881
2021-09-01,MAR,399,1272280
2021-10-01,MAR,206,1272486
2021-10-01,MOZ,8,8
2021-11-01,MOZ,68,76
2021-12-01,MOZ,118,194
2022-01-01,MOZ,665,859
2022-02-01,MOZ,810,1669
2022-03-01,MOZ,1726,3395
2022-04-01,MOZ,3376,6771
2022-05-01,MOZ,5215,11986
2022-06-01,MOZ,3051,15037
2022-07-01,MOZ,3228,18265
2022-08-01,MOZ,14153,32418
2022-09-01,MOZ,23225,55643
2022-10-01,MOZ,11554,67197
2022-11-01,MOZ,2468,69665
2022-12-01,MOZ,941,70590
2023-01-01,MOZ,4548,75138
2023-02-01,MOZ,35150,110288
2023-03-01,MOZ,5598,115886
2019-12-01,MOZ,4064,119950
2020-01-01,MOZ,25249,145199
2020-02-01,MOZ,5240,150439
2020-03-01,MOZ,831,151270
2020-04-01,MOZ,245,151515
2020-05-01,MOZ,37565,189080
2020-06-01,MOZ,34532,223612
2020-07-01,MOZ,1406,225018
2020-08-01,MOZ,243,225261
2020-09-01,MOZ,122,225383
2020-10-01,MOZ,293,225676
2020-11-01,MOZ,2346,228022
2020-12-01,MOZ,1502,229524
2021-01-01,MOZ,589,230113
2021-02-01,MOZ,199,230312
2021-03-01,MOZ,119,230431
2021-04-01,MOZ,159,230590
2021-05-01,MOZ,380,230970
2021-06-01,MOZ,1024,231994
2021-07-01,MOZ,1104,233098
2021-08-01,MOZ,0,233098
2021-08-01,MMR,123,123
2021-09-01,MMR,76,199
2021-10-01,MMR,94,293
2021-11-01,MMR,50,343
2021-12-01,MMR,51,394
2022-01-01,MMR,7433,7827
2022-02-01,MMR,31869,39696
2022-03-01,MMR,33626,73322
2022-04-01,MMR,38578,111900
2022-05-01,MMR,23821,135721
2022-06-01,MMR,5969,141690
2022-07-01,MMR,602,142292
2022-08-01,MMR,369,142661
2022-09-01,MMR,498,143159
2022-10-01,MMR,6768,149927
2022-11-01,MMR,96736,246663
2022-12-01,MMR,116506,363169
2023-01-01,MMR,88494,451663
2023-02-01,MMR,39238,490901
2023-03-01,MMR,2675,493576
2019-12-01,MMR,1398,494974
2020-01-01,MMR,23497,518471
2020-02-01,MMR,9909,528380
2020-03-01,MMR,5783,534163
2020-04-01,MMR,34401,568564
2020-05-01,MMR,42457,611021
2020-06-01,MMR,1749,612770
2020-07-01,MMR,457,613227
2020-08-01,MMR,341,613568
2020-09-01,MMR,398,613966
2020-10-01,MMR,607,614573
2020-11-01,MMR,7113,621686
2020-12-01,MMR,9056,630742
2021-01-01,MMR,2454,633196
2021-02-01,MMR,421,633617
2021-03-01,MMR,188,633805
2021-04-01,MMR,96,633901
2021-05-01,MMR,44,633945
2021-05-01,NAM,16,16
2021-06-01,NAM,0,16
2021-07-01,NAM,8,24
2021-08-01,NAM,388,412
2021-09-01,NAM,1882,2294
2021-10-01,NAM,6391,8685
2021-11-01,NAM,2941,11626
2021-12-01,NAM,1362,12988
2022-01-01,NAM,2090,15078
2022-02-01,NAM,10038,25116
2022-03-01,NAM,8828,33944
2022-04-01,NAM,4901,38845
2022-05-01,NAM,5945,44790
2022-06-01,NAM,3864,48654
2022-07-01,NAM,10053,58707
2022-08-01,NAM,36996,95703
2022-09-01,NAM,23582,119285
2022-10-01,NAM,6325,125610
2022-11-01,NAM,2194,127804
2022-12-01,NAM,1123,128927
2023-01-01,NAM,869,129796
2023-02-01,NAM,19682,149478
2023-03-01,NAM,2039,151517
2019-12-01,NAM,873,152390
2020-01-01,NAM,3981,156371
2020-02-01,NAM,967,157338
2020-03-01,NAM,558,157896
2020-04-01,NAM,1323,159219
2020-05-01,NAM,9184,168403
2020-06-01,NAM,850,169253
2020-07-01,NAM,0,169253
2020-08-01,NAM,0,169253
2020-09-01,NAM,0,169253
2020-10-01,NAM,1935,169946
2020-11-01,NAM,0,169946
2020-12-01,NAM,349,170295
2021-01-01,NAM,446,170741
2021-02-01,NAM,415,171156
2021-02-01,NRU,,
2021-03-01,NRU,,
2021-04-01,NRU,,
2021-05-01,NRU,,
2021-06-01,NRU,,
2021-07-01,NRU,,
2021-08-01,NRU,,
2021-09-01,NRU,,
2021-10-01,NRU,,
2021-11-01,NRU,,
2021-12-01,NRU,,
2022-01-01,NRU,,
2022-02-01,NRU,3,3
2022-03-01,NRU,0,3
2022-04-01,NRU,0,3
2022-05-01,NRU,4332,4335
2022-06-01,NRU,269,4604
2022-07-01,NRU,7,4611
2022-08-01,NRU,0,4611
2022-09-01,NRU,0,4611
2022-10-01,NRU,10,4621
2022-11-01,NRU,0,4621
2022-12-01,NRU,194,4815
2023-01-01,NRU,432,5247
2023-01-01,NPL,33307,977380
2023-02-01,NPL,1062,978442
2023-03-01,NPL,96,978538
2021-02-01,NPL,5,6
2021-03-01,NPL,53,59
2021-04-01,NPL,1154,1212
2021-05-01,NPL,14047,15259
2021-06-01,NPL,4512,19771
2021-07-01,NPL,16685,36456
2021-08-01,NPL,45994,82450
2021-09-01,NPL,85785,168235
2021-10-01,NPL,70626,238861
2021-11-01,NPL,22158,261019
2021-12-01,NPL,9726,270745
2022-01-01,NPL,3863,274608
2022-02-01,NPL,3032,277640
2022-03-01,NPL,45547,323187
2022-04-01,NPL,225924,549111
2022-05-01,NPL,92942,642053
2022-06-01,NPL,51056,693109
2022-07-01,NPL,74162,767271
2022-08-01,NPL,28688,795959
2022-09-01,NPL,15938,811897
2022-10-01,NPL,10275,822172
2022-11-01,NPL,6259,828431
2022-12-01,NPL,115643,944074
2019-12-01,NPL,18,978556
2020-01-01,NPL,358,978914
2020-02-01,NPL,268,979182
2020-03-01,NPL,959,980141
2020-04-01,NPL,9209,989350
2020-05-01,NPL,9192,998542
2020-06-01,NPL,1318,999860
2020-07-01,NPL,838,1000698
2020-08-01,NPL,231,1000929
2020-09-01,NPL,88,1001017
2020-10-01,NPL,89,1001106
2020-11-01,NPL,43,1001149
2020-11-01,NLD,38,38
2020-12-01,NLD,13582,13620
2021-01-01,NLD,27775,41395
2021-02-01,NLD,5415,46810
2021-03-01,NLD,3602,50412
2021-04-01,NLD,3323,53735
2021-05-01,NLD,18610,72345
2021-06-01,NLD,49159,121504
2021-07-01,NLD,199279,320783
2021-08-01,NLD,212730,533513
2021-09-01,NLD,255210,788723
2021-10-01,NLD,202399,991122
2021-11-01,NLD,112369,1103491
2021-12-01,NLD,171259,1274750
2022-01-01,NLD,259290,1534040
2022-02-01,NLD,122675,1656715
2022-03-01,NLD,30899,1687614
2022-04-01,NLD,169899,1857513
2022-05-01,NLD,90088,1947601
2022-06-01,NLD,58009,2005610
2022-07-01,NLD,155473,2161083
2022-08-01,NLD,505196,2666279
2022-09-01,NLD,439929,3106208
2022-10-01,NLD,1508378,4614586
2022-11-01,NLD,1793097,6407683
2022-12-01,NLD,1408091,7815774
2023-01-01,NLD,247339,8063113
2023-02-01,NLD,33109,8096222
2023-03-01,NLD,4368,8100590
2019-12-01,NLD,2678,8103268
2020-01-01,NLD,97470,8200738
2020-02-01,NLD,141205,8341943
2020-03-01,NLD,59472,8401415
2020-04-01,NLD,40187,8441602
2020-05-01,NLD,90928,8532530
2020-06-01,NLD,23062,8555592
2020-07-01,NLD,24491,8580083
2020-08-01,NLD,14461,8594544
2020-09-01,NLD,14519,8609063
2020-09-01,NCL,2,2
2020-10-01,NCL,17,18
2020-11-01,NCL,0,18
2020-12-01,NCL,3,21
2021-01-01,NCL,1,22
2021-02-01,NCL,1,23
2021-03-01,NCL,3,26
2021-04-01,NCL,1,27
2021-05-01,NCL,3,30
2021-06-01,NCL,7,37
2021-07-01,NCL,3,40
2021-08-01,NCL,15,55
2021-09-01,NCL,51,106
2021-10-01,NCL,18,124
2021-11-01,NCL,1,125
2021-12-01,NCL,3,128
2022-01-01,NCL,3,131
2022-02-01,NCL,3,134
2022-03-01,NCL,2326,2460
2022-04-01,NCL,7307,9767
2022-05-01,NCL,2032,11799
2022-06-01,NCL,758,12557
2022-07-01,NCL,2297,14854
2022-08-01,NCL,27994,42848
2022-09-01,NCL,16995,59843
2022-10-01,NCL,750,60593
2022-11-01,NCL,1057,61650
2022-12-01,NCL,1352,63002
2023-01-01,NCL,5133,68135
2023-02-01,NCL,5318,73116
2023-03-01,NCL,0,73116
2019-12-01,NCL,381,73497
2020-01-01,NCL,725,74222
2020-02-01,NCL,124,74346
2020-03-01,NCL,776,75122
2020-04-01,NCL,3904,79026
2020-05-01,NCL,895,79921
2020-06-01,NCL,86,80007
2020-07-01,NCL,0,80007
2020-07-01,NZL,8,8
2020-08-01,NZL,1423,1431
2020-09-01,NZL,70,1499
2020-10-01,NZL,5,1504
2020-11-01,NZL,50,1554
2020-12-01,NZL,77,1631
2021-01-01,NZL,184,1815
2021-02-01,NZL,71,1886
2021-03-01,NZL,115,2001
2021-04-01,NZL,95,2096
2021-05-01,NZL,166,2262
2021-06-01,NZL,76,2336
2021-07-01,NZL,94,2430
2021-08-01,NZL,166,2596
2021-09-01,NZL,56,2651
2021-10-01,NZL,69,2720
2021-11-01,NZL,97,2817
2021-12-01,NZL,109,2926
2022-01-01,NZL,1156,4082
2022-02-01,NZL,973,5055
2022-03-01,NZL,3811,8866
2022-04-01,NZL,4120,12986
2022-05-01,NZL,2141,15127
2022-06-01,NZL,6446,21573
2022-07-01,NZL,476159,497732
2022-08-01,NZL,333424,831156
2022-09-01,NZL,219650,1050806
2022-10-01,NZL,226772,1277578
2022-11-01,NZL,231179,1508757
2022-12-01,NZL,182564,1691321
2023-01-01,NZL,70883,1762204
2023-02-01,NZL,52769,1814973
2023-03-01,NZL,1,1814974
2019-12-01,NZL,0,1814974
2020-01-01,NZL,103196,1918170
2020-02-01,NZL,144440,2062610
2020-03-01,NZL,96053,2158663
2020-04-01,NZL,49883,2208546
2020-05-01,NZL,9096,2217642
2020-05-01,NIC,6,6
2020-06-01,NIC,10,16
2020-07-01,NIC,1293,1309
2020-08-01,NIC,1102,2411
2020-09-01,NIC,855,3266
2020-10-01,NIC,507,3773
2020-11-01,NIC,452,4225
2020-12-01,NIC,255,4480
2021-01-01,NIC,229,4709
2021-02-01,NIC,158,4867
2021-03-01,NIC,160,5027
2021-04-01,NIC,149,5176
2021-05-01,NIC,190,5366
2021-06-01,NIC,209,5575
2021-07-01,NIC,374,5949
2021-08-01,NIC,870,6819
2021-09-01,NIC,1071,7890
2021-10-01,NIC,1842,9732
2021-11-01,NIC,2007,11739
2021-12-01,NIC,1308,13047
2022-01-01,NIC,402,13449
2022-02-01,NIC,140,13589
2022-03-01,NIC,138,13727
2022-04-01,NIC,308,14035
2022-05-01,NIC,271,14306
2022-06-01,NIC,116,14422
2022-07-01,NIC,155,14577
2022-08-01,NIC,144,14721
2022-09-01,NIC,86,14807
2022-10-01,NIC,124,14931
2022-11-01,NIC,161,15092
2022-12-01,NIC,94,15186
2023-01-01,NIC,77,15263
2023-02-01,NIC,203,15466
2023-03-01,NIC,0,15466
2019-12-01,NIC,0,15466
2020-01-01,NIC,126,15592
2020-02-01,NIC,46,15638
2020-02-01,NER,2,2
2020-03-01,NER,694,696
2020-04-01,NER,249,945
2020-05-01,NER,129,1074
2020-06-01,NER,62,1136
2020-07-01,NER,40,1172
2020-08-01,NER,24,1196
2020-09-01,NER,19,1215
2020-10-01,NER,153,1368
2020-11-01,NER,1742,3110
2020-12-01,NER,1243,4353
2021-01-01,NER,387,4740
2021-02-01,NER,247,4987
2021-03-01,NER,204,5191
2021-04-01,NER,192,5383
2021-05-01,NER,96,5479
2021-06-01,NER,120,5599
2021-07-01,NER,171,5770
2021-08-01,NER,210,5980
2021-09-01,NER,274,6254
2021-10-01,NER,704,6958
2021-11-01,NER,313,7271
2021-12-01,NER,1271,8542
2022-01-01,NER,209,8751
2022-02-01,NER,50,8801
2022-03-01,NER,113,8914
2022-04-01,NER,117,9031
2022-05-01,NER,0,9031
2022-06-01,NER,73,9104
2022-07-01,NER,159,9263
2022-08-01,NER,132,9395
2022-09-01,NER,20,9415
2022-10-01,NER,15,9430
2022-11-01,NER,43,9473
2022-12-01,NER,33,9506
2023-01-01,NER,2,9508
2023-02-01,NER,0,9508
2023-02-01,NGA,12,12
2023-03-01,NGA,28,40
2019-12-01,NGA,11,51
2020-01-01,NGA,822,873
2020-02-01,NGA,5804,6677
2020-03-01,NGA,15343,22020
2020-04-01,NGA,16324,38344
2020-05-01,NGA,14677,53021
2020-06-01,NGA,4703,57724
2020-07-01,NGA,3943,61667
2020-08-01,NGA,5138,66805
2020-09-01,NGA,14117,80922
2020-10-01,NGA,33769,114691
2020-11-01,NGA,39151,153842
2020-12-01,NGA,8336,162178
2021-01-01,NGA,2815,164993
2021-02-01,NGA,1153,166146
2021-03-01,NGA,1229,167375
2021-04-01,NGA,2509,169884
2021-05-01,NGA,18996,188880
2021-06-01,NGA,14201,203081
2021-07-01,NGA,6632,209713
2021-08-01,NGA,3964,213677
2021-09-01,NGA,17736,231413
2021-10-01,NGA,21340,252753
2021-11-01,NGA,1599,254352
2021-12-01,NGA,892,255244
2022-01-01,NGA,471,255685
2022-02-01,NGA,287,255972
2022-03-01,NGA,739,256711
2022-04-01,NGA,2774,259485
2022-05-01,NGA,3605,263090
2022-06-01,NGA,1918,265008
2022-07-01,NGA,1035,266043
2022-08-01,NGA,240,266283
2022-09-01,NGA,98,266381
2022-10-01,NGA,82,266463
2022-11-01,NGA,0,266463
2022-12-01,NGA,135,266598
2022-12-01,NIU,,
2023-01-01,NIU,,
2023-02-01,NIU,,
2023-03-01,NIU,,
2019-12-01,NIU,,
2020-01-01,NIU,,
2020-02-01,NIU,,
2020-03-01,NIU,,
2020-04-01,NIU,,
2020-05-01,NIU,,
2020-06-01,NIU,,
2020-07-01,NIU,,
2020-08-01,NIU,,
2020-09-01,NIU,,
2020-10-01,NIU,,
2020-11-01,NIU,,
2020-12-01,NIU,,
2021-01-01,NIU,,
2021-02-01,PRK,,
2021-03-01,PRK,,
2021-04-01,PRK,,
2021-05-01,PRK,,
2021-06-01,PRK,,
2021-07-01,PRK,,
2021-08-01,PRK,,
2021-09-01,PRK,,
2021-10-01,PRK,,
2021-11-01,PRK,,
2021-12-01,PRK,,
2022-01-01,PRK,,
2022-02-01,PRK,,
2022-03-01,PRK,,
2022-04-01,PRK,,
2022-05-01,PRK,,
2022-06-01,PRK,,
2022-07-01,PRK,,
2022-08-01,PRK,,
2022-09-01,PRK,,
2022-10-01,PRK,,
2022-11-01,PRK,,
2022-12-01,PRK,,
2023-01-01,PRK,,
2023-02-01,PRK,1,1
2023-03-01,PRK,0,1
2019-12-01,PRK,0,1
2020-01-01,PRK,0,1
2020-02-01,PRK,0,1
2020-03-01,PRK,0,1
2020-04-01,PRK,0,1
2020-05-01,PRK,0,1
2020-06-01,PRK,0,1
2020-07-01,PRK,0,1
2020-08-01,PRK,0,1
2020-09-01,PRK,0,1
2020-09-01,MKD,3,3
2020-10-01,MKD,427,430
2020-11-01,MKD,1156,1586
2020-12-01,MKD,1204,2790
2021-01-01,MKD,4987,7777
2021-02-01,MKD,3777,11554
2021-03-01,MKD,3317,14871
2021-04-01,MKD,3492,18363
2021-05-01,MKD,19136,37499
2021-06-01,MKD,28831,66330
2021-07-01,MKD,17413,83743
2021-08-01,MKD,10453,94196
2021-09-01,MKD,11914,106110
2021-10-01,MKD,33955,140065
2021-11-01,MKD,13629,153694
2021-12-01,MKD,1685,155379
2022-01-01,MKD,391,155770
2022-02-01,MKD,1481,157251
2022-03-01,MKD,21628,178879
2022-04-01,MKD,12941,191820
2022-05-01,MKD,13202,205022
2022-06-01,MKD,11648,216670
2022-07-01,MKD,14766,231436
2022-08-01,MKD,44201,275637
2022-09-01,MKD,23412,299049
2022-10-01,MKD,8458,307507
2022-11-01,MKD,2556,310063
2022-12-01,MKD,2094,312157
2023-01-01,MKD,3542,315699
2023-02-01,MKD,15056,330755
2023-03-01,MKD,1233,331988
2019-12-01,MKD,1372,333360
2020-01-01,MKD,7901,341261
2020-02-01,MKD,1947,343208
2020-03-01,MKD,1158,344342
2020-04-01,MKD,725,345067
2020-05-01,MKD,1028,346095
2020-06-01,MKD,438,346533
2020-07-01,MKD,319,346852
2020-07-01,MNP,,
2020-08-01,MNP,,
2020-09-01,MNP,,
2020-10-01,MNP,,
2020-11-01,MNP,,
2020-12-01,MNP,,
2021-01-01,MNP,,
2021-02-01,MNP,,
2021-03-01,MNP,,
2021-04-01,MNP,,
2021-05-01,MNP,,
2021-06-01,MNP,,
2021-07-01,MNP,,
2021-08-01,MNP,,
2021-09-01,MNP,,
2021-10-01,MNP,,
2021-11-01,MNP,,
2021-12-01,MNP,,
2022-01-01,MNP,,
2022-02-01,MNP,,
2022-03-01,MNP,,
2022-03-01,NOR,1,1
2022-04-01,NOR,3368,3369
2022-05-01,NOR,4369,7738
2022-06-01,NOR,673,8411
2022-07-01,NOR,491,8902
2022-08-01,NOR,306,9208
2022-09-01,NOR,1334,10542
2022-10-01,NOR,3607,14149
2022-11-01,NOR,5415,19564
2022-12-01,NOR,15184,34748
2023-01-01,NOR,14819,49567
2023-02-01,NOR,12709,62276
2023-03-01,NOR,690,62966
2019-12-01,NOR,587,63553
2020-01-01,NOR,8681,72234
2020-02-01,NOR,22974,95208
2020-03-01,NOR,19228,114436
2020-04-01,NOR,11140,125576
2020-05-01,NOR,6787,132363
2020-06-01,NOR,6377,138740
2020-07-01,NOR,21434,160174
2020-08-01,NOR,31425,191599
2020-09-01,NOR,18642,210241
2020-10-01,NOR,57602,267843
2020-11-01,NOR,144629,412472
2020-12-01,NOR,391814,804286
2021-01-01,NOR,521623,1325909
2021-02-01,NOR,85641,1411550
2021-03-01,NOR,15248,1426798
2021-04-01,NOR,6843,1433641
2021-05-01,NOR,15566,1449207
2021-06-01,NOR,7061,1456268
2021-07-01,NOR,3743,1460011
2021-08-01,NOR,2636,1462647
2021-09-01,NOR,2455,1465102
2021-10-01,NOR,4881,1469983
2021-11-01,NOR,5605,1475588
2021-12-01,NOR,2268,1477856
2022-01-01,NOR,1379,1479235
2022-01-01,OMN,4,4
2022-02-01,OMN,95,99
2022-03-01,OMN,1515,1614
2022-04-01,OMN,4429,6043
2022-05-01,OMN,27493,33536
2022-06-01,OMN,38011,71547
2022-07-01,OMN,13271,84818
2022-08-01,OMN,10521,95339
2022-09-01,OMN,16145,111484
2022-10-01,OMN,11095,122579
2022-11-01,OMN,5657,128236
2022-12-01,OMN,4081,132317
2023-01-01,OMN,7983,140300
2023-02-01,OMN,12805,153105
2023-03-01,OMN,733,153838
2019-12-01,OMN,3045,156883
2020-01-01,OMN,33387,190270
2020-02-01,OMN,20951,211221
2020-03-01,OMN,53081,264302
2020-04-01,OMN,30224,294526
2020-05-01,OMN,7713,302239
2020-06-01,OMN,1434,303673
2020-07-01,OMN,510,304183
2020-08-01,OMN,336,304519
2020-09-01,OMN,655,305174
2020-10-01,OMN,18911,324085
2020-11-01,OMN,58159,382244
2020-12-01,OMN,5916,388160
2021-01-01,OMN,966,389126
2021-02-01,OMN,347,389473
2021-03-01,OMN,771,390244
2021-04-01,OMN,2758,393002
2021-05-01,OMN,4844,397846
2021-06-01,OMN,147,397993
2021-07-01,OMN,667,398660
2021-08-01,OMN,459,399119
2021-09-01,OMN,35,399154
2021-10-01,OMN,295,399449
2021-11-01,OMN,0,399449
2021-12-01,OMN,0,399449
2021-12-01,PAK,454,454
2022-01-01,PAK,10701,11155
2022-02-01,PAK,36936,48091
2022-03-01,PAK,112027,160118
2022-04-01,PAK,97796,257914
2022-05-01,PAK,32531,290445
2022-06-01,PAK,13189,303634
2022-07-01,PAK,21846,325480
2022-08-01,PAK,40447,365927
2022-09-01,PAK,82595,448522
2022-10-01,PAK,78624,527146
2022-11-01,PAK,40115,567261
2022-12-01,PAK,48549,615810
2023-01-01,PAK,162428,778238
2023-02-01,PAK,112153,890391
2023-03-01,PAK,10161,900552
2019-12-01,PAK,10750,911302
2020-01-01,PAK,40563,951865
2020-02-01,PAK,46744,998609
2020-03-01,PAK,141802,1140411
2020-04-01,PAK,92184,1232595
2020-05-01,PAK,38432,1271027
2020-06-01,PAK,12196,1283223
2020-07-01,PAK,9183,1292406
2020-08-01,PAK,101481,1393887
2020-09-01,PAK,111441,1505328
2020-10-01,PAK,17744,1523072
2020-11-01,PAK,4884,1527956
2020-12-01,PAK,2110,1530066
2021-01-01,PAK,5719,1535785
2021-02-01,PAK,16086,1551871
2021-03-01,PAK,15276,1567147
2021-04-01,PAK,4747,1571894
2021-05-01,PAK,884,1572778
2021-06-01,PAK,2187,1574965
2021-07-01,PAK,521,1575486
2021-08-01,PAK,702,1576188
2021-09-01,PAK,548,1576736
2021-10-01,PAK,336,1577072
2021-10-01,PLW,5,5
2021-11-01,PLW,0,5
2021-12-01,PLW,3,8
2022-01-01,PLW,0,8
2022-02-01,PLW,24,32
2022-03-01,PLW,2924,2956
2022-04-01,PLW,932,3888
2022-05-01,PLW,234,4122
2022-06-01,PLW,660,4782
2022-07-01,PLW,383,5165
2022-08-01,PLW,143,5308
2022-09-01,PLW,0,5308
2022-10-01,PLW,122,5430
2022-11-01,PLW,51,5481
2022-12-01,PLW,49,5530
2023-01-01,PLW,403,5933
2023-02-01,PLW,43,5976
2023-03-01,PLW,0,5976
2019-12-01,PLW,4,5980
2020-01-01,PLW,8,5988
2020-02-01,PLW,1,5989
2020-02-01,PSE,31,31
2020-03-01,PSE,276,307
2020-04-01,PSE,68,375
2020-05-01,PSE,300,675
2020-06-01,PSE,7089,7764
2020-07-01,PSE,8070,15834
2020-08-01,PSE,18567,34401
2020-09-01,PSE,12033,46434
2020-10-01,PSE,15080,61514
2020-11-01,PSE,58098,119612
2020-12-01,PSE,31530,151142
2021-01-01,PSE,20575,171717
2021-02-01,PSE,48195,219912
2021-03-01,PSE,58223,278135
2021-04-01,PSE,25135,303270
2021-05-01,PSE,9229,312499
2021-06-01,PSE,3005,315504
2021-07-01,PSE,4142,319646
2021-08-01,PSE,62208,381854
2021-09-01,PSE,65178,447032
2021-10-01,PSE,10918,457950
2021-11-01,PSE,7144,465094
2021-12-01,PSE,9140,474234
2022-01-01,PSE,153722,627956
2022-02-01,PSE,26424,654380
2022-03-01,PSE,2237,656617
2022-04-01,PSE,576,657193
2022-05-01,PSE,907,658100
2022-06-01,PSE,4488,662588
2022-07-01,PSE,34859,697447
2022-08-01,PSE,5321,702768
