date,iso_code,weekly_new_cases,weekly_total_cases
16-10-22 00:00,CRI,2448,1140864
23-10-22 00:00,CRI,2733,1143597
30-10-22 00:00,CRI,0,1143597
06-11-22 00:00,CRI,5317,1148914
13-11-22 00:00,CRI,0,1148914
20-11-22 00:00,CRI,3552,1152466
27-11-22 00:00,CRI,9221,1161687
04-12-22 00:00,CRI,0,1161687
11-12-22 00:00,CRI,10115,1171802
18-12-22 00:00,CRI,0,1171802
25-12-22 00:00,CRI,5712,1177514
01-01-23 00:00,CRI,4857,1182371
08-01-23 00:00,CRI,3805,1186176
15-01-23 00:00,CRI,4201,1190377
22-01-23 00:00,CRI,4207,1194584
29-01-23 00:00,CRI,4471,1199055
05-02-23 00:00,CRI,5109,1204164
05-02-23 00:00,CIV,1,1
12-02-23 00:00,CIV,8,9
19-02-23 00:00,CIV,87,96
26-02-23 00:00,CIV,98,194
05-03-23 00:00,CIV,155,349
29-12-19 00:00,CIV,95,444
05-01-20 00:00,CIV,210,654
12-01-20 00:00,CIV,350,1004
19-01-20 00:00,CIV,271,1275
26-01-20 00:00,CIV,296,1571
02-02-20 00:00,CIV,400,1971
09-02-20 00:00,CIV,330,2301
16-02-20 00:00,CIV,340,2641
23-02-20 00:00,CIV,621,3262
01-03-20 00:00,CIV,1142,4404
08-03-20 00:00,CIV,2040,6444
15-03-20 00:00,CIV,1890,8334
22-03-20 00:00,CIV,1658,9992
29-03-20 00:00,CIV,1758,11750
05-04-20 00:00,CIV,1804,13554
12-04-20 00:00,CIV,1447,15001
19-04-20 00:00,CIV,977,15978
26-04-20 00:00,CIV,469,16447
03-05-20 00:00,CIV,442,16889
10-05-20 00:00,CIV,360,17249
17-05-20 00:00,CIV,453,17702
24-05-20 00:00,CIV,506,18208
31-05-20 00:00,CIV,661,18869
07-06-20 00:00,CIV,289,19158
14-06-20 00:00,CIV,343,19501
21-06-20 00:00,CIV,254,19755
28-06-20 00:00,CIV,227,19982
05-07-20 00:00,CIV,275,20257
12-07-20 00:00,CIV,133,20390
19-07-20 00:00,CIV,238,20628
26-07-20 00:00,CIV,161,20789
02-08-20 00:00,CIV,93,20882
09-08-20 00:00,CIV,201,21083
16-08-20 00:00,CIV,116,21199
23-08-20 00:00,CIV,190,21389
30-08-20 00:00,CIV,201,21590
06-09-20 00:00,CIV,216,21775
13-09-20 00:00,CIV,299,22071
20-09-20 00:00,CIV,419,22490
27-09-20 00:00,CIV,683,23173
04-10-20 00:00,CIV,1405,24578
11-10-20 00:00,CIV,1173,25751
18-10-20 00:00,CIV,1943,27694
25-10-20 00:00,CIV,1408,29102
01-11-20 00:00,CIV,1424,30526
08-11-20 00:00,CIV,1086,31612
15-11-20 00:00,CIV,683,32295
22-11-20 00:00,CIV,1681,33976
29-11-20 00:00,CIV,2535,36511
06-12-20 00:00,CIV,2412,38923
13-12-20 00:00,CIV,3151,42074
20-12-20 00:00,CIV,1815,43889
27-12-20 00:00,CIV,1086,44975
03-01-21 00:00,CIV,469,45444
10-01-21 00:00,CIV,271,45715
17-01-21 00:00,CIV,283,45998
24-01-21 00:00,CIV,317,46315
31-01-21 00:00,CIV,205,46520
07-02-21 00:00,CIV,314,46834
14-02-21 00:00,CIV,312,47146
21-02-21 00:00,CIV,243,47389
28-02-21 00:00,CIV,216,47605
07-03-21 00:00,CIV,368,47973
14-03-21 00:00,CIV,85,48058
21-03-21 00:00,CIV,320,48378
28-03-21 00:00,CIV,361,48739
04-04-21 00:00,CIV,260,48999
11-04-21 00:00,CIV,387,49386
18-04-21 00:00,CIV,525,49911
25-04-21 00:00,CIV,982,50893
02-05-21 00:00,CIV,1033,51926
09-05-21 00:00,CIV,1010,52936
16-05-21 00:00,CIV,1363,54299
23-05-21 00:00,CIV,2222,56521
30-05-21 00:00,CIV,903,57424
06-06-21 00:00,CIV,1107,58531
13-06-21 00:00,CIV,1027,59558
20-06-21 00:00,CIV,695,60253
27-06-21 00:00,CIV,388,60641
04-07-21 00:00,CIV,301,60942
11-07-21 00:00,CIV,197,61139
18-07-21 00:00,CIV,128,61267
25-07-21 00:00,CIV,103,61370
01-08-21 00:00,CIV,116,61486
08-08-21 00:00,CIV,67,61553
15-08-21 00:00,CIV,112,61665
22-08-21 00:00,CIV,110,61775
29-08-21 00:00,CIV,88,61863
05-09-21 00:00,CIV,135,61998
12-09-21 00:00,CIV,962,62960
19-09-21 00:00,CIV,5186,68146
26-09-21 00:00,CIV,7569,75715
03-10-21 00:00,CIV,2780,78495
10-10-21 00:00,CIV,1063,79558
17-10-21 00:00,CIV,929,80487
24-10-21 00:00,CIV,296,80783
31-10-21 00:00,CIV,257,81040
07-11-21 00:00,CIV,242,81282
14-11-21 00:00,CIV,128,81410
21-11-21 00:00,CIV,113,81523
28-11-21 00:00,CIV,48,81571
05-12-21 00:00,CIV,66,81637
12-12-21 00:00,CIV,43,81680
19-12-21 00:00,CIV,61,81741
26-12-21 00:00,CIV,59,81800
02-01-22 00:00,CIV,42,81842
09-01-22 00:00,CIV,33,81875
16-01-22 00:00,CIV,45,81920
23-01-22 00:00,CIV,48,81968
30-01-22 00:00,CIV,17,81985
06-02-22 00:00,CIV,49,82034
13-02-22 00:00,CIV,107,82141
20-02-22 00:00,CIV,85,82226
27-02-22 00:00,CIV,138,82364
06-03-22 00:00,CIV,250,82614
13-03-22 00:00,CIV,291,82905
20-03-22 00:00,CIV,558,83463
27-03-22 00:00,CIV,433,83896
03-04-22 00:00,CIV,451,84347
10-04-22 00:00,CIV,498,84845
17-04-22 00:00,CIV,210,85055
24-04-22 00:00,CIV,546,85601
01-05-22 00:00,CIV,365,85966
08-05-22 00:00,CIV,335,86301
15-05-22 00:00,CIV,241,86542
22-05-22 00:00,CIV,218,86760
29-05-22 00:00,CIV,125,86885
05-06-22 00:00,CIV,105,86990
12-06-22 00:00,CIV,104,87094
19-06-22 00:00,CIV,114,87208
26-06-22 00:00,CIV,166,87374
03-07-22 00:00,CIV,135,87509
10-07-22 00:00,CIV,167,87676
17-07-22 00:00,CIV,55,87731
24-07-22 00:00,CIV,91,87822
31-07-22 00:00,CIV,25,87847
07-08-22 00:00,CIV,17,87864
14-08-22 00:00,CIV,19,87883
21-08-22 00:00,CIV,4,87887
28-08-22 00:00,CIV,4,87891
04-09-22 00:00,CIV,18,87909
11-09-22 00:00,CIV,10,87919
18-09-22 00:00,CIV,22,87941
25-09-22 00:00,CIV,8,87949
02-10-22 00:00,CIV,11,87960
09-10-22 00:00,CIV,5,87965
16-10-22 00:00,CIV,5,87970
23-10-22 00:00,CIV,23,87993
30-10-22 00:00,CIV,44,88037
06-11-22 00:00,CIV,54,88091
13-11-22 00:00,CIV,47,88138
20-11-22 00:00,CIV,70,88208
27-11-22 00:00,CIV,32,88240
27-11-22 00:00,HRV,6,6
04-12-22 00:00,HRV,6,12
11-12-22 00:00,HRV,26,38
18-12-22 00:00,HRV,168,206
25-12-22 00:00,HRV,451,657
01-01-23 00:00,HRV,469,1126
08-01-23 00:00,HRV,408,1534
15-01-23 00:00,HRV,298,1832
22-01-23 00:00,HRV,184,2016
29-01-23 00:00,HRV,72,2088
05-02-23 00:00,HRV,88,2176
12-02-23 00:00,HRV,48,2224
19-02-23 00:00,HRV,19,2243
26-02-23 00:00,HRV,3,2246
05-03-23 00:00,HRV,0,2246
29-12-19 00:00,HRV,1,2247
05-01-20 00:00,HRV,2,2249
12-01-20 00:00,HRV,20,2269
19-01-20 00:00,HRV,214,2483
26-01-20 00:00,HRV,429,2912
02-02-20 00:00,HRV,504,3416
09-02-20 00:00,HRV,623,4039
16-02-20 00:00,HRV,595,4634
23-02-20 00:00,HRV,437,5071
01-03-20 00:00,HRV,333,5404
08-03-20 00:00,HRV,646,6050
15-03-20 00:00,HRV,1279,7329
22-03-20 00:00,HRV,1863,9192
29-03-20 00:00,HRV,1902,11094
05-04-20 00:00,HRV,1823,12917
12-04-20 00:00,HRV,1362,14279
19-04-20 00:00,HRV,1293,15572
26-04-20 00:00,HRV,1255,16827
03-05-20 00:00,HRV,2162,18989
10-05-20 00:00,HRV,3545,22534
17-05-20 00:00,HRV,7316,29850
24-05-20 00:00,HRV,13925,43775
31-05-20 00:00,HRV,15640,59415
07-06-20 00:00,HRV,16507,75922
14-06-20 00:00,HRV,17957,93879
21-06-20 00:00,HRV,21747,115626
28-06-20 00:00,HRV,23789,139415
05-07-20 00:00,HRV,24577,163992
12-07-20 00:00,HRV,22971,186963
19-07-20 00:00,HRV,15356,202319
26-07-20 00:00,HRV,8518,210837
02-08-20 00:00,HRV,6011,216848
09-08-20 00:00,HRV,6249,223097
16-08-20 00:00,HRV,4229,227326
23-08-20 00:00,HRV,3652,230978
30-08-20 00:00,HRV,3175,234153
06-09-20 00:00,HRV,2556,236709
13-09-20 00:00,HRV,2157,238866
20-09-20 00:00,HRV,2726,241592
27-09-20 00:00,HRV,3280,244872
04-10-20 00:00,HRV,3966,248838
11-10-20 00:00,HRV,5669,254507
18-10-20 00:00,HRV,7802,262309
25-10-20 00:00,HRV,11745,274054
01-11-20 00:00,HRV,11711,285765
08-11-20 00:00,HRV,15135,300900
15-11-20 00:00,HRV,15408,316308
22-11-20 00:00,HRV,13868,330176
29-11-20 00:00,HRV,10876,341052
06-12-20 00:00,HRV,7106,348158
13-12-20 00:00,HRV,4534,352692
20-12-20 00:00,HRV,2604,355296
27-12-20 00:00,HRV,1813,357109
03-01-21 00:00,HRV,1136,358245
10-01-21 00:00,HRV,673,358918
17-01-21 00:00,HRV,485,359403
24-01-21 00:00,HRV,572,359975
31-01-21 00:00,HRV,618,360593
07-02-21 00:00,HRV,625,361218
14-02-21 00:00,HRV,911,362129
21-02-21 00:00,HRV,1098,363227
28-02-21 00:00,HRV,1264,364491
07-03-21 00:00,HRV,1558,366049
14-03-21 00:00,HRV,2370,368419
21-03-21 00:00,HRV,3204,371623
28-03-21 00:00,HRV,3978,375601
04-04-21 00:00,HRV,5303,380904
11-04-21 00:00,HRV,7356,388260
18-04-21 00:00,HRV,8210,396470
25-04-21 00:00,HRV,8320,404790
02-05-21 00:00,HRV,8875,413665
09-05-21 00:00,HRV,9243,422908
16-05-21 00:00,HRV,13281,436189
23-05-21 00:00,HRV,21901,458090
30-05-21 00:00,HRV,25052,483142
06-06-21 00:00,HRV,38695,521837
13-06-21 00:00,HRV,36433,558270
20-06-21 00:00,HRV,30745,589015
27-06-21 00:00,HRV,30240,619255
04-07-21 00:00,HRV,24951,644206
11-07-21 00:00,HRV,21956,666162
18-07-21 00:00,HRV,20428,686590
25-07-21 00:00,HRV,23088,709678
01-08-21 00:00,HRV,35866,745544
08-08-21 00:00,HRV,48646,794190
15-08-21 00:00,HRV,53960,848150
22-08-21 00:00,HRV,61524,909674
29-08-21 00:00,HRV,53696,963370
05-09-21 00:00,HRV,41434,1004804
12-09-21 00:00,HRV,27229,1032033
19-09-21 00:00,HRV,17634,1049667
26-09-21 00:00,HRV,10411,1060078
03-10-21 00:00,HRV,9239,1069317
10-10-21 00:00,HRV,10080,1079397
17-10-21 00:00,HRV,10299,1089696
24-10-21 00:00,HRV,9480,1099176
31-10-21 00:00,HRV,7381,1106557
07-11-21 00:00,HRV,5266,1111823
14-11-21 00:00,HRV,3619,1115442
21-11-21 00:00,HRV,5324,1120766
28-11-21 00:00,HRV,4957,1125723
05-12-21 00:00,HRV,4113,1129836
12-12-21 00:00,HRV,3303,1133139
19-12-21 00:00,HRV,2410,1135549
26-12-21 00:00,HRV,1643,1137192
02-01-22 00:00,HRV,1842,1139034
09-01-22 00:00,HRV,2013,1141047
16-01-22 00:00,HRV,2307,1143354
23-01-22 00:00,HRV,5174,1148528
30-01-22 00:00,HRV,7055,1155583
06-02-22 00:00,HRV,8241,1163824
13-02-22 00:00,HRV,9550,1173374
20-02-22 00:00,HRV,9462,1182836
27-02-22 00:00,HRV,8243,1191079
06-03-22 00:00,HRV,6725,1197804
13-03-22 00:00,HRV,5813,1203617
20-03-22 00:00,HRV,5963,1209580
27-03-22 00:00,HRV,4999,1214579
03-04-22 00:00,HRV,4084,1218663
10-04-22 00:00,HRV,4251,1222914
17-04-22 00:00,HRV,4283,1227197
24-04-22 00:00,HRV,4378,1231575
01-05-22 00:00,HRV,4744,1236319
08-05-22 00:00,HRV,3913,1240232
15-05-22 00:00,HRV,3268,1243500
22-05-22 00:00,HRV,2545,1246045
29-05-22 00:00,HRV,1633,1247678
05-06-22 00:00,HRV,1824,1249502
12-06-22 00:00,HRV,1466,1250968
19-06-22 00:00,HRV,1399,1252367
26-06-22 00:00,HRV,1716,1254083
03-07-22 00:00,HRV,1990,1256073
10-07-22 00:00,HRV,2347,1258420
17-07-22 00:00,HRV,2417,1260837
24-07-22 00:00,HRV,2270,1263107
31-07-22 00:00,HRV,1968,1265075
07-08-22 00:00,HRV,1073,1266148
14-08-22 00:00,HRV,699,1266847
21-08-22 00:00,HRV,497,1267344
28-08-22 00:00,HRV,392,1267736
04-09-22 00:00,HRV,331,1268067
11-09-22 00:00,HRV,385,1268452
18-09-22 00:00,HRV,214,1268666
25-09-22 00:00,HRV,326,1268992
02-10-22 00:00,HRV,,1268992
02-10-22 00:00,CUB,4,4
09-10-22 00:00,CUB,36,40
16-10-22 00:00,CUB,130,170
23-10-22 00:00,CUB,180,350
30-10-22 00:00,CUB,376,726
06-11-22 00:00,CUB,361,1087
13-11-22 00:00,CUB,302,1389
20-11-22 00:00,CUB,279,1668
27-11-22 00:00,CUB,115,1783
04-12-22 00:00,CUB,98,1881
11-12-22 00:00,CUB,66,1947
18-12-22 00:00,CUB,136,2083
25-12-22 00:00,CUB,117,2200
01-01-23 00:00,CUB,62,2262
08-01-23 00:00,CUB,53,2315
15-01-23 00:00,CUB,25,2340
22-01-23 00:00,CUB,40,2380
29-01-23 00:00,CUB,48,2428
05-02-23 00:00,CUB,18,2446
12-02-23 00:00,CUB,86,2532
19-02-23 00:00,CUB,138,2670
26-02-23 00:00,CUB,376,3046
05-03-23 00:00,CUB,128,3174
29-12-19 00:00,CUB,118,3292
05-01-20 00:00,CUB,325,3617
12-01-20 00:00,CUB,308,3925
19-01-20 00:00,CUB,373,4298
26-01-20 00:00,CUB,355,4653
02-02-20 00:00,CUB,402,5055
09-02-20 00:00,CUB,357,5412
16-02-20 00:00,CUB,368,5780
23-02-20 00:00,CUB,168,5948
01-03-20 00:00,CUB,222,6170
08-03-20 00:00,CUB,364,6534
15-03-20 00:00,CUB,353,6887
22-03-20 00:00,CUB,380,7267
29-03-20 00:00,CUB,301,7568
05-04-20 00:00,CUB,230,7798
12-04-20 00:00,CUB,375,8173
19-04-20 00:00,CUB,541,8714
26-04-20 00:00,CUB,640,9354
03-05-20 00:00,CUB,670,10024
10-05-20 00:00,CUB,1014,11038
17-05-20 00:00,CUB,1187,12225
24-05-20 00:00,CUB,1963,14188
31-05-20 00:00,CUB,3313,17501
07-06-20 00:00,CUB,3126,20627
14-06-20 00:00,CUB,5047,25674
21-06-20 00:00,CUB,6337,32011
28-06-20 00:00,CUB,5472,37483
05-07-20 00:00,CUB,6001,43484
12-07-20 00:00,CUB,5677,49161
19-07-20 00:00,CUB,5674,54835
26-07-20 00:00,CUB,5723,60558
02-08-20 00:00,CUB,5404,65962
09-08-20 00:00,CUB,5622,71584
16-08-20 00:00,CUB,6798,78382
23-08-20 00:00,CUB,7190,85572
30-08-20 00:00,CUB,6902,92474
06-09-20 00:00,CUB,7844,100318
13-09-20 00:00,CUB,7304,107622
20-09-20 00:00,CUB,7290,114912
27-09-20 00:00,CUB,8309,123221
04-10-20 00:00,CUB,8611,131832
11-10-20 00:00,CUB,8255,140087
18-10-20 00:00,CUB,7744,147831
25-10-20 00:00,CUB,8407,156238
01-11-20 00:00,CUB,10130,166368
08-11-20 00:00,CUB,13288,179656
15-11-20 00:00,CUB,21072,200728
22-11-20 00:00,CUB,30840,231568
29-11-20 00:00,CUB,44040,275608
06-12-20 00:00,CUB,48507,324115
13-12-20 00:00,CUB,60481,384596
20-12-20 00:00,CUB,64196,448792
27-12-20 00:00,CUB,60240,509032
03-01-21 00:00,CUB,64719,573751
10-01-21 00:00,CUB,60410,634161
17-01-21 00:00,CUB,46292,680453
24-01-21 00:00,CUB,56715,737168
31-01-21 00:00,CUB,55765,792933
07-02-21 00:00,CUB,54561,847494
14-02-21 00:00,CUB,39856,887350
21-02-21 00:00,CUB,27429,914779
28-02-21 00:00,CUB,17989,932768
07-03-21 00:00,CUB,11663,944431
14-03-21 00:00,CUB,6894,951325
21-03-21 00:00,CUB,4173,955498
28-03-21 00:00,CUB,2892,958390
04-04-21 00:00,CUB,2082,960472
11-04-21 00:00,CUB,1595,962067
18-04-21 00:00,CUB,935,963002
25-04-21 00:00,CUB,564,963566
02-05-21 00:00,CUB,469,964035
09-05-21 00:00,CUB,572,964607
16-05-21 00:00,CUB,1866,966473
23-05-21 00:00,CUB,8214,974687
30-05-21 00:00,CUB,20944,995631
06-06-21 00:00,CUB,22973,1018604
13-06-21 00:00,CUB,21238,1039842
20-06-21 00:00,CUB,12378,1052220
27-06-21 00:00,CUB,7614,1059834
04-07-21 00:00,CUB,4923,1064757
11-07-21 00:00,CUB,4000,1068757
18-07-21 00:00,CUB,3717,1072474
25-07-21 00:00,CUB,3755,1076229
01-08-21 00:00,CUB,4457,1080686
08-08-21 00:00,CUB,5675,1086361
15-08-21 00:00,CUB,5491,1091852
22-08-21 00:00,CUB,4382,1096234
29-08-21 00:00,CUB,3210,1099444
05-09-21 00:00,CUB,2042,1101486
12-09-21 00:00,CUB,1455,1102941
19-09-21 00:00,CUB,935,1103876
26-09-21 00:00,CUB,620,1104496
03-10-21 00:00,CUB,439,1104935
10-10-21 00:00,CUB,292,1105227
17-10-21 00:00,CUB,216,1105443
24-10-21 00:00,CUB,149,1105592
31-10-21 00:00,CUB,137,1105729
07-11-21 00:00,CUB,167,1105896
14-11-21 00:00,CUB,191,1106087
21-11-21 00:00,CUB,278,1106365
28-11-21 00:00,CUB,365,1106730
05-12-21 00:00,CUB,581,1107311
12-12-21 00:00,CUB,674,1107985
19-12-21 00:00,CUB,721,1108706
26-12-21 00:00,CUB,654,1109360
02-01-22 00:00,CUB,551,1109911
09-01-22 00:00,CUB,426,1110337
16-01-22 00:00,CUB,331,1110668
23-01-22 00:00,CUB,190,1110858
30-01-22 00:00,CUB,153,1111011
06-02-22 00:00,CUB,117,1111128
13-02-22 00:00,CUB,66,1111194
20-02-22 00:00,CUB,39,1111233
27-02-22 00:00,CUB,18,1111251
06-03-22 00:00,CUB,16,1111267
13-03-22 00:00,CUB,14,1111281
20-03-22 00:00,CUB,11,1111292
27-03-22 00:00,CUB,25,1111317
03-04-22 00:00,CUB,20,1111337
10-04-22 00:00,CUB,31,1111368
17-04-22 00:00,CUB,53,1111421
24-04-22 00:00,CUB,109,1111530
01-05-22 00:00,CUB,117,1111647
08-05-22 00:00,CUB,180,1111827
15-05-22 00:00,CUB,166,1111993
22-05-22 00:00,CUB,141,1112134
29-05-22 00:00,CUB,129,1112263
05-06-22 00:00,CUB,78,1112341
12-06-22 00:00,CUB,73,1112414
19-06-22 00:00,CUB,59,1112473
26-06-22 00:00,CUB,34,1112507
03-07-22 00:00,CUB,36,1112543
10-07-22 00:00,CUB,35,1112578
17-07-22 00:00,CUB,44,1112622
24-07-22 00:00,CUW,3,3
31-07-22 00:00,CUW,5,8
07-08-22 00:00,CUW,3,11
14-08-22 00:00,CUW,3,14
21-08-22 00:00,CUW,0,14
28-08-22 00:00,CUW,2,16
04-09-22 00:00,CUW,0,16
11-09-22 00:00,CUW,0,16
18-09-22 00:00,CUW,0,16
25-09-22 00:00,CUW,0,16
02-10-22 00:00,CUW,2,18
09-10-22 00:00,CUW,3,21
16-10-22 00:00,CUW,1,22
23-10-22 00:00,CUW,1,23
30-10-22 00:00,CUW,0,23
06-11-22 00:00,CUW,0,23
13-11-22 00:00,CUW,2,25
20-11-22 00:00,CUW,3,28
27-11-22 00:00,CUW,1,29
04-12-22 00:00,CUW,0,29
11-12-22 00:00,CUW,2,31
18-12-22 00:00,CUW,1,32
25-12-22 00:00,CUW,5,37
01-01-23 00:00,CUW,25,62
08-01-23 00:00,CUW,16,78
15-01-23 00:00,CUW,57,135
22-01-23 00:00,CUW,93,228
29-01-23 00:00,CUW,101,329
05-02-23 00:00,CUW,82,411
12-02-23 00:00,CUW,138,549
19-02-23 00:00,CUW,149,698
26-02-23 00:00,CUW,120,818
05-03-23 00:00,CUW,55,873
29-12-19 00:00,CUW,34,907
05-01-20 00:00,CUW,114,1021
12-01-20 00:00,CUW,161,1182
19-01-20 00:00,CUW,300,1482
26-01-20 00:00,CUW,447,1929
02-02-20 00:00,CUW,729,2658
09-02-20 00:00,CUW,667,3325
16-02-20 00:00,CUW,442,3767
23-02-20 00:00,CUW,284,4051
01-03-20 00:00,CUW,179,4230
08-03-20 00:00,CUW,148,4378
15-03-20 00:00,CUW,110,4488
22-03-20 00:00,CUW,47,4535
29-03-20 00:00,CUW,32,4567
05-04-20 00:00,CUW,28,4595
12-04-20 00:00,CUW,33,4628
19-04-20 00:00,CUW,30,4658
26-04-20 00:00,CUW,47,4705
03-05-20 00:00,CUW,35,4740
10-05-20 00:00,CUW,122,4862
17-05-20 00:00,CUW,518,5380
24-05-20 00:00,CUW,1044,6424
31-05-20 00:00,CUW,1980,8404
07-06-20 00:00,CUW,1781,10185
14-06-20 00:00,CUW,1396,11581
21-06-20 00:00,CUW,402,11983
28-06-20 00:00,CUW,163,12146
05-07-20 00:00,CUW,72,12218
12-07-20 00:00,CUW,18,12236
19-07-20 00:00,CUW,26,12262
26-07-20 00:00,CUW,9,12271
02-08-20 00:00,CUW,2,12273
09-08-20 00:00,CUW,14,12287
16-08-20 00:00,CUW,17,12304
23-08-20 00:00,CUW,18,12322
30-08-20 00:00,CUW,20,12342
06-09-20 00:00,CUW,12,12354
13-09-20 00:00,CUW,99,12453
20-09-20 00:00,CUW,509,12962
27-09-20 00:00,CUW,485,13447
04-10-20 00:00,CUW,388,13835
11-10-20 00:00,CUW,498,14333
18-10-20 00:00,CUW,418,14751
25-10-20 00:00,CUW,335,15086
01-11-20 00:00,CUW,252,15338
08-11-20 00:00,CUW,212,15550
15-11-20 00:00,CUW,317,15867
22-11-20 00:00,CUW,349,16216
29-11-20 00:00,CUW,249,16465
06-12-20 00:00,CUW,219,16684
13-12-20 00:00,CUW,182,16866
20-12-20 00:00,CUW,106,16972
27-12-20 00:00,CUW,75,17047
03-01-21 00:00,CUW,64,17111
10-01-21 00:00,CUW,65,17176
17-01-21 00:00,CUW,83,17259
24-01-21 00:00,CUW,103,17362
31-01-21 00:00,CUW,64,17426
07-02-21 00:00,CUW,91,17517
14-02-21 00:00,CUW,140,17657
21-02-21 00:00,CUW,425,18082
28-02-21 00:00,CUW,2117,20199
07-03-21 00:00,CUW,4549,24748
14-03-21 00:00,CUW,6116,30864
21-03-21 00:00,CUW,3504,34368
28-03-21 00:00,CUW,2226,36594
04-04-21 00:00,CUW,832,37426
11-04-21 00:00,CUW,647,38073
18-04-21 00:00,CUW,457,38530
25-04-21 00:00,CUW,298,38828
02-05-21 00:00,CUW,188,39016
09-05-21 00:00,CUW,169,39185
16-05-21 00:00,CUW,375,39560
23-05-21 00:00,CUW,293,39853
30-05-21 00:00,CUW,493,40346
06-06-21 00:00,CUW,456,40802
13-06-21 00:00,CUW,504,41306
20-06-21 00:00,CUW,423,41729
27-06-21 00:00,CUW,306,42035
04-07-21 00:00,CUW,295,42330
11-07-21 00:00,CUW,344,42674
18-07-21 00:00,CUW,475,43149
25-07-21 00:00,CUW,473,43622
01-08-21 00:00,CUW,331,43953
08-08-21 00:00,CUW,174,44127
15-08-21 00:00,CUW,187,44314
22-08-21 00:00,CUW,126,44440
29-08-21 00:00,CUW,105,44545
05-09-21 00:00,CUW,117,44662
12-09-21 00:00,CUW,120,44782
19-09-21 00:00,CUW,150,44932
26-09-21 00:00,CUW,131,45063
03-10-21 00:00,CUW,64,45127
10-10-21 00:00,CUW,82,45209
17-10-21 00:00,CUW,34,45243
24-10-21 00:00,CUW,34,45277
31-10-21 00:00,CUW,25,45302
07-11-21 00:00,CUW,16,45318
14-11-21 00:00,CUW,27,45345
21-11-21 00:00,CUW,12,45357
28-11-21 00:00,CUW,11,45368
05-12-21 00:00,CUW,22,45390
12-12-21 00:00,CUW,16,45406
19-12-21 00:00,CUW,28,45434
26-12-21 00:00,CUW,33,45467
02-01-22 00:00,CUW,22,45489
09-01-22 00:00,CUW,0,45489
16-01-22 00:00,CUW,47,45536
23-01-22 00:00,CUW,23,45559
30-01-22 00:00,CUW,427,45986
06-02-22 00:00,CUW,0,45986
13-02-22 00:00,CUW,0,45986
20-02-22 00:00,CUW,0,45986
27-02-22 00:00,CUW,0,45986
06-03-22 00:00,CUW,0,45986
13-03-22 00:00,CUW,0,45986
20-03-22 00:00,CUW,0,45986
27-03-22 00:00,CUW,0,45986
03-04-22 00:00,CUW,0,45986
10-04-22 00:00,CUW,0,45986
17-04-22 00:00,CUW,0,45986
24-04-22 00:00,CUW,0,45986
01-05-22 00:00,CUW,0,45986
08-05-22 00:00,CUW,0,45986
08-05-22 00:00,CYP,6,6
15-05-22 00:00,CYP,52,58
22-05-22 00:00,CYP,74,132
29-05-22 00:00,CYP,188,320
05-06-22 00:00,CYP,206,526
12-06-22 00:00,CYP,189,715
19-06-22 00:00,CYP,75,790
26-06-22 00:00,CYP,53,843
03-07-22 00:00,CYP,40,883
10-07-22 00:00,CYP,22,905
17-07-22 00:00,CYP,17,922
24-07-22 00:00,CYP,17,939
31-07-22 00:00,CYP,19,958
